label	text_a
2	There  are  only  two  outspoken  artists  -  Steve  Hofmeyer  and  Sunette  Bridges  .
0	The  regime  wants  Germans  to  hate  themselves  ,  too  bad  that  they  are  not  already  brown  Muslims  !
2	White  person  !  ``  before  hurrying  to  catch  the  TTC  out  of  Scarborough  .
2	The  next  time  you  post  something  this  long  please  quote  a  little  bit  and  then  leave  the  link  for  whoever  wants  to  read  the  whole  thing  .
2	Not  the  best  round  by  any  means  ,  but  2  or  3  50  grain  Pyrodex  pellets  over  5  grains  of  FFFg  777  and  a  #11  cap  gets  the  job  done  .
2	Who  knows  ,  maybe  what  has  reached  the  ears  of  the  majority  is  just  deliberate  disinformation  designed  to  create  confusion  ,  while  their  real  agenda  remains  safely  concealed  .
2	These  are  what  I  am  trying  to  do  .
2	Lot  of  old  ambulances  ,  rescue  vans  ripe  for  modding  to  live  in  .
2	I  have  long  loved  Tchaikovsky  ballets  and  Mussorgsky  operas  and  now  I  enjoy  Russian  traditional  music  as  well  .
2	Refusing  to  register  as  sex  offender  after  molesting  a  14  year  old  girl  .
2	Racist  attack  on  tv  show  south  africa  BBC  -  YouTube
0	We  have  two  things  wrong  here  ,  Mexcicans  in  a  White  homeland  and  a  Pizza  company  sending  a  female  in  harms  way  .
2	Sept  26-28  &  Oct  3-5  ,  2013  The  Great  Northwest  Oktoberfest  -  Pioneer  Little  Europe  Community  Information  &  Discussion  The  Great  Northwest  Oktoberfest  -  Pioneer  Little  Europe  Community  Information  &  Discussion
2	If  not  ,  start  a  youth  chapter  of  the  World  Church  of  the  Creator  .
2	I  like  this  man  's  anger  and  resoluteness.Colud  anyone  tell  where  to  take  the  whole  footage  ?
2	Obama  has  membership  in  Prince  Hall  (  for  blacks  )  lodge  and  will  become  the  next  president  ,  according  to  this  guy  :  [  youtube  =  http://www.youtube.com/watch  ?  v  =  _  nLfRsReGII  ]  Zagami  [  /youtube  ]
2	I  am  not  critisizing  ,  you  are  right  ,  we  should  all  just  grow  up  .
2	i  have  always  wanted  to  be  a  cop  and  will  become  one  its  only  the  bad  anti  skinhead  cops  that  piss  me  off.I  think  being  a  cop  is  one  of  the  best  WN  jobs  in  the  fact  that  your  cleaning  up  the  streets
2	Get  the  strongest  pepper  spray  you  can  find  .
3	Not  many  .
2	And  it  was  on  my  list  for  middle  names  for  my  son  .
3	The  worst  city  I  have  ever  seen  in  person  was  Miami  Florida  .
0	Deport  all  Indians  back  to  India  and  make  them  pay  for  the  trip  .
0	Therefore  they  had  to  practice  slavery  before  all  other  races  .
2	They  were  not  as  dark  as  ,  say  ,  a  modern  Iraqi  .
2	That  and  the  sheer  size  of  their  land  ,  which  made  it  possible  to  move  their  production  facilities  out  of  range  of  German  bombers  .
0	Hopefully  they  wo  n't  settle  in  US  black  communities  and  pick  up  their  bad  habits  .
0	These  areas  that  you  name  are  the  preserve  of  the  rich  ,  you  wont  find  a  single  white  working  class  person  living  there.We  might  look  down  on  blacks  and  pakis  as  scum  and  not  want  them  living  near  us  but  the  upper  class  feel  exactly  the  same  about  us
2	Your  ignorance  of  the  sport  is  pretty  striking  .
2	I  shall  contribute  to  this  organization  and  support  the  XXV  points  .
2	The  deceased  couple  was  found  gagged  and  bound  Friday  afternoon  in  their  home  on  the  4100  block  of  West  142nd  Street  .
2	Gotta  have  the  green  grass  and  trees  .
2	YouTube  -  Orthodox  Celts  -  Star  Of  The  County  Down
2	Still  ,  i  prefer  natives  over  every  other  non-white  but  Japanese  and  Koreans  .
2	Budapest  1919  ,  Trianon  1920  ,  ring  a  bell  ?  2013  ,  our  military  is  still  vastly  superior  to  yours  as  it  has  always  been  !
2	Hello  Thomas  &  welcome  to  SFBritain  Good  to  have  another  young  lad  on  board  ..  have  a  look  through  the  youth  section  ,  good  info  .
1	Rüütel  talaði  um  hve  erfiðir  tímar  hefðu  verið  þegar  sjálfstæðisyfirlýsingin  var  gefin  út  .
2	My  eyes  are  a  very  dull  ,  non-striking  ,  dark  green  with  yellow  specks  ...
2	Its  funny  how  the  unregistered  members  or  the  open  forum  members  try  to  rationalize  their  thoughts
2	Temp  agency  in  Conroe  .
0	Went  outside  for  recess  ,  and  noticed  two  niglet  boys  being  hostile  and  ready  to  rumble  ,  and  I  figured  right  that  they  jumped  on  each  other  after  returning  to  class  ,  grabbing  Niglet  Number  One  ,  hauling  him  outside  and  pressed  that  panic  button  again  .
2	May  you  rot  in  Hell  ,  ``  Tamir  .  ''  http://news.rgj.com/apps/pbcs.dll/ar  ...  34/1004/NEWS19
2	This  is  the  night  he  and  I  got  all  engaged  and  stuff  .
2	Was  .
2	Really?
2	Children  ,  like  most  animals  ,  will  respond  to  the  appropriate  feed  back  .
2	The  guy  if  soooo  annoying  !
2	Wasn't  there  a  news  story  on  here  a  while  ago  about  how  jews  can  inherit  their  parents  memories  about  the  holahoax  and  then  have  nightmares  about  it  ,  or  some  other  BS  like  that  ?
2	That,  or  they  were  beat-ups  in  school  and  now  they  have  badges  ,  guns  ,  and  huge  chips  on  their  shoulders  !
2	I  mean  they  intentionally  chose  this  house  knowing  there  were  white  people  living  there  .
1	https  :  //www.stormfront.org/forum/t384418  /  https  :  //www.stormfront.org/forum/t291185  /  https  :  //www.stormfront.org/forum/t113191  /  https  :  //www.stormfront.org/forum/t46864  /  https  :  //www.stormfront.org/forum/t101175  /  https  :  //www.stormfront.org/forum/t118865  /  https  :  //www.stormfront.org/forum/t142566/
3	TNB  !
2	damn!  at  least  that  sounds  more  plausable  than  a  stupid  sea.  maybe  look  on  ebay  ???  are  u  sure  there  is  none  left  ???
2	Or  call  us  on  085  2455043  between  9am  to  10pm  ,  Mon  to  Sat.  Thank  you  ,  Michael  Quinn  .
2	We  have  to  learn  to  appreciate  diversity  .
2	Get  back  to  me  if  u  have  plans  to  be  anywhere  within  the  next  few  weeks  .
2	No  one  else  is  going  to  bother  telling  this  story  .
2	I  taught  my  son  when  he  was  12  .
2	Change  the  language  of  your  keyboard  setting  in  your  Control  Panel  under  the  Regional  Optional  and  Langauges  theme.  or  .  .  .
0	hope  one  day  i  will  be  able  to  see  finland  withouth  those  *  *  *  *  ing  monkey  ass  soumalian  ...  im  glad  ..  because  finland  has  lowest  immigrate  in  europe  .....  kick  those  *  *  *  *  ing  soumalians  ass  .....
2	Our  Polish-American  reader  stands  with  Donetsk  !
2	Excellent  book  I  have  read  it  several  times  and  after  reading  this  thread  I  think  I  will  read  it  once  again  its  well  written  and  a  good  introduction  into  what  is  happening  to  our  people.God  Bless  David  Duke  !
2	I  thought  I  was  the  only  one  interested  in  this  ..........  The  first  time  I  heard  about  this  was  in  school  back  in  5th  grade  .
3	Definitely  my  dad  said  in  his  city  growing  up  only  nonwhites  were  a  Chinese  family  running  a  Chinese  restaurant  everyone  else  was  white  .
2	I  am  new  on  here  and  so  far  i  like  most  of  what  i  have  seen.I  am  looking  for  some  suggestions  on  reading  material  i  should  read  to  educate  myself  about  my  heritage  and  how  to  protect  it.I  know  there  are  some  intelligent  people  on  here  who  can  point  me  in  the  right  direction  or  even  share  some  of  their  knowledge  with  me  so  i  can  be  more  educated  and  prepared  to  be  able  to  help  not  only  myself  but  my  race  .
2	on  here  look  in  your  state.  its  important  that  white  women  speak  about  it  to  white  men  that  are  on  the  edge  of  being  liberals  or  not  lol  or  brainwashed  fruit  cakes.you  can  shock  them  wake  them  up  or  remind  them.  keep  it  up  do  n't  get  down  on  yourself.  men  will  do  whatever  a  woman  says  right  lol
2	He  and  Judge  Moore  spoke  at  a  Constitution  Party  event  in  St.  Louis  and  drew  over  600  people  .
2	I  wonder  if  one  of  the  victims  opened  the  door  to  their  apartment  for  some  reason  .
2	In  fact  ,  the  cosmic  jellyfish  is  part  of  bubble-shaped  supernova  remnant  IC  443  ,  the  expanding  debris  cloud  from  a  massive  star  that  exploded  .
2	It  's  a  pleasure  to  make  your  acquaintance  Madam  .
2	God  rest  this  man  's  soul  .
2	The  best  way  I  have  ever  found  of  dealing  with  wiggers  is  to  treat  them  with  contempt  .
2	Hi  there  people  how  are  you  ,  i  came  on  here  a  few  years  ago  and  for  some  reason  didnt  back  on  lol.  so  anyway  i  hope  your  all  well  ,
2	You  can  have  chickens  in  your  back  yard  here  in  town  in  Kalispell  .
2	It  could  n't  have  anything  to  do  with  ethnicity/culture  in  its  entirety  where  it  does  n't  belong  .
2	I  think  '  Liberals  '  would  promote  that  type  of  mating  because  only  randomness  in  your  line  determines  your  mate  and  not  any  other  factor  .
2	There  is  no  Planet  X.  Let  's  stop  talking  about  it  before  we  start  looking  like  crazies  .
2	The  burka  is  bad  enough  but  it  's  the  hijab  that  's  more  in  need  of  a  ban  than  the  burka  .
2	See  thread  ``  Racially  motivated  attacks  on  white  teachers  ''  :  9  middle  schoolers  beat  a  white  woman  (  teacher  ?  )  on  a  bus  on  the  way  to  school  .
2	Jup  i  grew  up  in  St.Petersburg  and  only  saw  blacks  on  tv  .
2	Cowards  .
2	Texas  Marine  dies  defending  his  wife  in  French  Quarter  He  was  fatally  stabbed  after  a  formal  Marine  Corps  ball  Marines  mourn  sergeant  stabbed  in  French  Quarter  |  National  |  Chron.com  -  Houston  Chronicle
2	I  guess  I  just  do  n't  have  any  taste  .
2	I  think  only  on  the  island  of  Rügen  their  local  gods  were  actually  major  gods  (  Porewit  ,  Rugiewit  ,  Porenut  ,  Karewit  ,  etc.  )  ,  and  there  was  also  Kresnik  here  in  Slovenia  .
0	All  you  liberals  care  about  is  ``  Diversity  .  ''
2	I  already  have  most  of  the  above  .
2	Oildale,Ca.While.this.little.town.borders.Bakersfi  eld  ,  it.offers.very.low.housing.costs  ,  while.providi  ng.many.jobs.in.the.oil.drilling.fields.i.e.weldin  g  &  support  ,  .mostly.White.Racial.make-up  (  90  %  ?  )  .Until.we.had.moved.here.from.Huntington.B  each.6.monthes.ago  ,  I.had.never.heard.of  ``  PLE  ''  .Our.i  ntent.moving.here.from.So.Cal.was.very.similar.to.
2	Not  going  to  be  able  to  stop  for  drinks  except  for  the  occasional  gas  station  bottled  water  .
2	That  s  a  good  site  and  I  'll  sign  up  for  the  newsletter  !
2	Im  glad  to  see  this  board  back  in  action  ,  whew  .
2	Again  I  would  not  pay  to  see  this  Drug  addict  perform  no  matter  how  could  she  was  a  singer  .
2	I'm  happy  to  hear  Ms.  Rosen  will  survive  and  hopefully  put  this  behind  her  at  some  point  ?
0	Hiring  someone  from  this  website  should  ensure  we  do  n't  hire  undesirables  .
2	Girls  from  different  Russian  dating  sites  -  they  are  not  all  ``  cute  and  cuddly  ''  but  nevertheless  .....
2	I  wonder  if  this  is  the  reason  American  colonial  officers  like  George  Washington  could  not  get  a  British  army  commission  ?
2	May  they  always  Rest  in  Peace  ,  my  prayers  go  out  to  them  .
2	Hubble  View  of  Eris  and  Dysnomia  This  is  an  image  of  the  dwarf  planet  Eris  (  center  )  and  its  satellite  Dysnomia  (  at  9  o'  clock  position  )  taken  with  NASA  's  Hubble  Space  Telescope  on  Aug.  30  ,  2006  .
2	Listening  to  Matt  Coper  this  evening  tried  to  do  some  digging  around  on  the  above  story  and  this  is  all  I  could  find  ``  More  PC  Rubbish  ''  http://www.veritas.ie/App_User_Files...rticle%201.jpg
2	I  hope  we  're  above  that  sort  of  thing  .
3	The  only  people  he  's  demoralizing  (  or  trying  to  demoralize  )  are  the  families  of  these  dead  troops  at  funerals  .
2	Last  week  the  crowd  were  chucking  snowballs  at  Peter  Shilton  .
2	Btw,  if  anyone  wants  to  have  their  say  against  the  multikulti  zombies  that  read  Six  Degrees  ,  here  's  their  forum  :  http://www.6d.fi/say  _  your  _  say/
2	I  went  to  max  for  my  crimes  being  of  a  violent  and  racial  nature  ,  i  went  to  super  max  for  violence  within  that  maximum  unit.  there  are  people  in  Super  maxs  who  only  have  a  few  years  to  do  ,  it  just  all  depends  .
2	In  Africa  it  is  traditional  to  have  lots  of  children  and  they  bring  that  with  them  to  Europe  .
2	I  see  no  reason  to  believe  that  the  verse  says  anything  other  then  it  's  God  doing  those  things  .
2	A  nationalist  white  network  is  a  really  good  starting  point  ...  then  we  could  eat  in  white  restaurants  ,  sell  or  rent  our  houses  to  white  people  ,  buy  our  groceries  in  white  shops  and  so  on
2	I'm  actually  a  big  fan  of  Subway  but  I  always  laugh  when  I  read  this  .
0	I  would  n't  be  surprised  if  the  government  took  more  taxes  off  our  pay  checks  so  that  Trudeau  could  feed  and  house  more  rapeugees  that  are  flooding  our  country  .
2	I  have  dark  brown  hair  and  brown  eyes  and  I  'm  as  pale  as  the  moon  .
2	Same  here  .
0	This  gay  kill  a  young  bulgarian  man  to  protect  some  criminal  brown  gypsy  from  beating  This  is  the  true  face  of  so-called  ``  anti-racist  ''  !
2	Another  classic  .
2	I  could  n't  wait  to  get  to  the  end  of  your  post  so  I  could  say  what  a  great  post  it  was  !
2	How  is  it  possible  for  someone  to  construe  my  post  in  this  way  ?
2	Those  pictures  are  truly  beautiful  .
0	Maybe  God  was  punishing  them  for  their  interracial  marriage  .
3	Has  anyone  else  noticed  how  blacks  mainly  wait  until  their  opponent  gets  tired  while  preserving  their  energy  ,  and  then  attack  while  their  opponent  is  weak  ?
